tax_id,seqname
1233951,Epilithonimonas_sp_FH1|12339519
1792309,Epilithonimonas_sp_J200|17923093
1121870,Epilithonimonas_tenax_DSM_16811|11218704
908337,Eremococcus_coleocola_ACS-139-V-Col8|9083373
1121871,Eremococcus_coleocola_DSM_15696|11218713
716540,Erwinia_amylovora_ATCC_49946|7165403
1736225,Erwinia_sp_Leaf53|17362253
65700,Erwinia_tracheiphila_strain_BuffGH|657007
1514105,Erysipelothrix_sp_LV19|15141053
658657,Erysipelotrichaceae_bacterium_21_3|6586573
1768196,Erysipelotrichaceae_bacterium_MTC7|17681966
383381,Erythrobacter_sp_JL475|3833813
1603897,Erythrobacter_sp_SG61-1L|16038974
1735012,Erythrobacter_sp_YT30|17350123
1768805,Erythrobacteraceae_bacterium_CCH12-C2|17688053
1666908,Erythrobacteraceae_bacterium_HL-111|16669083
1440052,Escherichia_albertii_KF1|14400523
869693,Escherichia_coli_TW07793|8696935
754331,Escherichia_sp_TW09308|7543313
663278,Ethanoligenens_harbinense_YUAN-3|6632784
796937,Eubacteriaceae_bacterium_ACC19a|7969373
1780381,Eubacteriaceae_bacterium_CHKCI005|17803814
796937,Eubacteriaceae_bacterium_CM2|7969393
1286171,Eubacterium_acidaminophilum_DSM_3953|12861713
903814,Eubacterium_limosum_KIST612|9038143
1776384,Eubacterium_sp_SN18|17763843
1121875,Eudoraea_adriatica_DSM_19308|11218753
910964,Ewingella_americana_ATCC_33852|9109643
1397697,Exiguobacterium_acetylicum_DSM_20416|13976973
1736298,Exiguobacterium_sp_Leaf196|17362983
1399115,Exiguobacterium_sp_MH3|13991153
883111,Facklamia_hominis_CCUG_36813|8831113
411483,Faecalibacterium_prausnitzii_A2-165|4114833
718252,Faecalibacterium_prausnitzii_L2-6|7182523
1702221,Faecalibaculum_rodentium_strain_Alo17|17022213
1472418,Falsirhodobacter_sp_alg1|14724183
1121877,Ferrimicrobium_acidiphilum_DSM_19497|11218773
1121877,Ferrimicrobium_acidiphilum_DSM_19497|11218774
550540,Ferrimonas_balearica_DSM_9799|5505403
1121880,Ferrimonas_senticii_DSM_18821|11218803
1188319,Ferriphaselus_amnicola_strain_OYT1|11883195
1485544,Ferriphaselus_sp_R-1|14855444
1356299,Ferrovum_sp_JA12|13562994
1356306,Ferrovum_sp_PN-J185|13563063
1403537,Fervidicella_metallireducens_AeB|14035373
520764,Fervidicola_ferrireducens_strain_Y170|5207643
2423,Fervidobacterium_islandicum_AW-1|242314
93466,Fervidobacterium_pennivorans_strain_DYC|934663
651143,Fibrella_aestuarina_strain_BUZ_2T|11660183
1185876,Fibrisoma_limi_BUZ_3|11858763
59374,Fibrobacter_succinogenes_subsp_succinogenes_S85_Prj47|593748
59374,Fibrobacter_succinogenes_subsp_succinogenes_S85|593745
1705392,Fibrobacteria_bacterium_AD312|17053923
1017270,Fictibacillus_enclensis_strain_NIO-1003|10172704
1729689,Fictibacillus_sp_FJAT-27399|17296893
546269,Filifactor_alocis_ATCC_35896|5462695
334413,Finegoldia_magna_ATCC_29328|3344136
525282,Finegoldia_magna_ATCC_53516|5252825
1378168,Firmicutes_bacterium_ASF500|13781683
1263005,Firmicutes_bacterium_CAG145|12630053
1263032,Firmicutes_bacterium_CAG822|12630323
1173024,Fischerella_sp_PCC_9605|11730244
1547436,Flagellimonas_sp_DK169|15474363
915059,Flammeovirga_pacifica_WPAGA1|9150593
1191459,Flammeovirga_sp_MY04|11914595
1522309,Flaviflexus_sp_SIT4|15223093
1220578,Flavihumibacter_petaseus_NBRC_106054|12205783
1349421,Flavihumibacter_solisilvae_3-3|13494213
1380600,Flaviramulus_ichthyoenteri_Th78|13806003
1492898,Flavisolibacter_sp_LCS9|14928983
391598,Flavobacteria_bacterium_BAL38|3915983
156586,Flavobacteria_bacterium_BBFL7|1565866
487796,Flavobacteria_bacterium_MS024-2A|4877963
531844,Flavobacteriaceae_bacterium_3519-10|5318443
1752212,Flavobacteriaceae_bacterium_Ga0077528|17522123
1178825,Flavobacteriaceae_bacterium_P7-3-5|11788253
391603,Flavobacteriales_bacterium_ALC-1|3916033
1111730,Flavobacterium_antarcticum_DSM_19726|11117305
986,Flavobacterium_johnsoniae_strain_GSE09|9867
292800,Flavonifractor_plautii|2928006
1121902,Flexibacter_elegans_DSM_3317|11219023
880071,Flexibacter_litoralis_DSM_6794|8800713
717231,Flexistipes_sinusarabici_DSM_4947|7172313
1121904,Flexithrix_dorotheae_DSM_6795|11219043
1094715,Fluoribacter_dumoffii_NY_23|10947155
464,Fluoribacter_gormanii_strain_LS-13|4645
755732,Fluviicola_taffensis_DSM_16823|7557323
570967,Fodinicurvata_fenggangensis_DSM_21160|5709673
570952,Fodinicurvata_sediminis_DSM_21159|5709523
1347342,Formosa_agariphila_KMM_3901|13473426
1555194,Formosa_haliotis_strain_LMG_28520|15551944
1137281,Formosa_sp_AK20|11372813
28110,Francisella_philomiragia_O319-067|2811011
401614,Francisella_tularensis_subsp_novicida_U112|40161417
264,Francisella_tularensis_subsp_novicida_strain_FAI|26417
1406822,Franconibacter_pulveris_1160|14068224
1406823,Franconibacter_pulveris_601|14068234
222534,Frankia_sp_BMG512|2225343
298654,Frankia_sp_EuI1c|2986544
269536,Frankia_sp_R43|2695363
767434,Frateuria_aurantia_DSM_6220|7674343
1736407,Frateuria_sp_Soil773|17364073
1736308,Frigoribacterium_sp_Leaf254|17363083
1267021,Frischella_perrara_PEB0191|12670213
1736329,Frondihabitans_sp_Leaf304|17363295
1795630,Frondihabitans_sp_PAMC28766|17956303
930946,Fructobacillus_fructosus_KCTC_3544|9309467
220714,Fructobacillus_pseudoficulneus_strain_DSM_15468|2207143
314231,Fulvimarina_pelagi_HTCC2506|3142313
217511,Fulvimarina_pelagi_strain_DSM_15513|2175113
1237149,Fulvivirga_imtechensis_AK7|12371493
1150298,Fusicatenibacter_saccharivorans|11502983
1150298,Fusicatenibacter_saccharivorans|11502984
469615,Fusobacterium_gonidiaformans_ATCC_25563|4696153
1307442,Fusobacterium_hwasookii_ChDC_F174|13074425
1410656,Fusobacterium_necrophorum_HUN048|14106563
1121909,Gaetbulibacter_saemankumensis_DSM_17032|11219094
555500,Galbibacter_sp_ck-I2-15|5555003
584787,Gallaecimonas_pentaromativorans_strain_YA_1|5847873
750,Gallibacterium_anatis_12158-5|7507
1396513,Gallibacterium_anatis_CCM5995|13965133
1005058,Gallibacterium_anatis_UMN179|10050583
395494,Gallionella_capsiferriformans_ES-2|3954944
1796491,Gallionella_sp_ShG14-8|17964913
1411685,Gammaproteobacteria_bacterium_MOLA455|14116853
1513271,Gammaproteobacteria_bacterium_Q1|15132713
553190,Gardnerella_vaginalis_409-05|5531904
2702,Gardnerella_vaginalis_strain_14019_MetR|270297
1046714,Gayadomonas_joobiniege_G7|10467143
1643526,Geitlerinema_sp_BBD_1991-9|16435263
1173025,Geitlerinema_sp_PCC_7407|11730253
49280,Gelidibacter_algens_strain_ACAM_536|492805
1121912,Gelidibacter_mesophilus_DSM_14095|11219124
562982,Gemella_morbillorum_M424|5629823
1785995,Gemella_sp_oral_taxon_928|17859953
1089551,Geminicoccus_roseus_DSM_18922|10895513
113355,Geminocystis_herdmanii_PCC_6308|1133553
1615909,Geminocystis_sp_NIES-3708|16159093
861299,Gemmatimonadetes_bacterium_KBS708|8612993
379066,Gemmatimonas_aurantiaca_T-27|3790663
1379270,Gemmatimonas_sp_AP64|13792703
1529005,Gemmobacter_sp_LW-1|15290053
1121915,Geoalkalibacter_ferrihydriticus_DSM_17813|11219153
483547,Geoalkalibacter_subterraneus_Red1|48354712
1233873,Geobacillus_sp_GHH01|12338733
420246,Geobacillus_thermodenitrificans_NG80-2|4202467
1382315,Geobacillus_vulcani_PSS1|13823153
404380,Geobacter_bemidjiensis_Bem|4043804
443144,Geobacter_sp_M21|4431443
243231,Geobacter_sulfurreducens_PCA|2432315
1380347,Geodermatophilaceae_bacterium_URHB0048|13803474
1380353,Geodermatophilaceae_bacterium_URHB0062|13803535
526225,Geodermatophilus_obscurus_DSM_43160|5262257
1736354,Geodermatophilus_sp_Leaf369|17363543
1236989,Geofilum_rubicundum_JCM_15548|12369894
1460635,Geomicrobium_sp_JCM_19038|14606353
1460649,Geomicrobium_sp_JCM_19055|14606493
1121918,Geopsychrobacter_electrodiphilus_DSM_16401|11219183
1497974,Georgenia_sp_SUBG003|14979743
1304888,Geovibrio_thiophilus_L21-Ace-BES|13048883
1196095,Gilliamella_apicola_strain_M1-2G|1196095195
1196095,Gilliamella_apicola_strain_wkB7|1196095199
865937,Gillisia_limnaea_DSM_15749|8659373
1249975,Gillisia_sp_Hel_I_29|12499754
1283286,Gillisia_sp_JM1|12832863
1121921,Gilvimarinus_chinensis_DSM_19667|11219213
863921,Gilvimarinus_polysaccharolyticus_strain_YN3|8639215
1085623,Glaciecola_nitratireducens_FR1064|10856233
983545,Glaciecola_sp_4H-3-7+YE-5|9835453
455436,Glaciecola_sp_HTCC2999|4554363
1121924,Glaciibacter_superstes_DSM_21135|11219243
1223493,Globicatella_sanguinis_NBRC_15551|12234933
1183438,Gloeobacter_kilaueensis_JS1|11834383
251221,Gloeobacter_violaceus_PCC_7421|2512214
102232,Gloeocapsa_sp_PCC_73106|1022323
1173026,Gloeocapsa_sp_PCC_7428|11730263
1286373,Glomeribacter_sp_1016415|12863735
272568,Gluconacetobacter_diazotrophicus_PAl_5_Prj21071|27256811
1296990,Gluconacetobacter_xylinus_E25|12969903
442,Gluconobacter_oxydans_strain_1637|44212
442,Gluconobacter_oxydans_strain_LMG_1386|4425
1121926,Glycomyces_arizonensis_DSM_44726|11219263
1463821,Glycomyces_sp_NRRL_B-16210|14638213
1111731,Glycomyces_tenuis_DSM_44171|11117313
122202,Gordonia_jacobaea_strain_mv1|1222023
1112204,Gordonia_polyisoprenivorans_VH2|11122043
1121928,Gordonia_shandongensis_DSM_45094|11219283
1316928,Gordonia_terrae_C-6|13169283
2055,Gordonia_terrae_strain_3612|20558
2055,Gordonia_terrae_strain_NRRL_B-16283|20553
1689269,Gorillibacterium_sp_SN4|16892693
1298598,Gracilibacillus_boraciitolerans_JCM_21714|12985983
1121929,Gracilibacillus_lacisalsi_DSM_19029|11219293
1816696,Gracilibacillus_sp_Marseille-P2481|18166963
1121930,Gracilimonas_tropica_DSM_19535|11219303
1121931,Gramella_echinicola_DSM_19838|11219314
411154,Gramella_forsetii_KT0803|41115411
1121932,Gramella_portivictoriae_DSM_23547|11219324
391165,Granulibacter_bethesdensis_CGDNIH1|3911659
1051974,Granulibacter_bethesdensis_CGDNIH2|10519743
638301,Granulicatella_adiacens_ATCC_49175|6383013
626369,Granulicatella_elegans_ATCC_700633|6263693
1121933,Granulicoccus_phenolivorans_DSM_17626|11219333
1220580,Granulicoccus_phenolivorans_NBRC_107789|12205803
675812,Grimontia_hollisae_CIP_101886|6758123
1796497,Grimontia_sp_96-237|17964973
375574,Gulbenkiania_indica_strain_DSM_17901|3755743
397457,Gulbenkiania_mobilis_strain_MB1|3974573
1121934,Gulosibacter_molinativorax_DSM_13485|11219343
195105,Haematobacter_massiliensis_strain_CCUG_47968|1951053
366616,Haematobacter_missouriensis_strain_CCUG_52307|3666163
1549855,Haematospirillum_jordaniae_strain_H5569|15498553
71421,Haemophilus_influenzae_Rd_KW20|714218
205914,Haemophilus_somnus_129PT|20591411
1078483,Haemophilus_sputorum_HK_2154|10784833
1328337,Hafnia_alvei_BIDMC_31|13283374
569,Hafnia_alvei_strain_FDAARGOS_158|56931
349521,Hahella_chejuensis_KCTC_2396|3495218
1121936,Halalkalibacillus_halophilus_DSM_18494|11219364
656519,Halanaerobium_hydrogeniformans_strain_sapolanicus|6565193
572479,Halanaerobium_praevalens_DSM_2228|5724793
1293054,Halanaerobium_saccharolyticum_subsp_saccharolyticum_DSM_6643|12930543
1265313,Haliea_rubra_DSM_19751|12653136
1121937,Haliea_salexigens_DSM_19537|11219373
1822214,Halioglobus_sp_HI00S01|18222143
866895,Halobacillus_halophilus_DSM_2266|8668953
1793726,Halobacillus_sp_KGW1|17937263
156205,Halobacillus_trueperi_strain_HT-01|1562054
748449,Halobacteroides_halobius_DSM_5150|7484493
1290553,Halocynthiibacter_namhaensis_RA2-3|12905533
1579316,Halocynthiibacter_sp_PAMC_20958|15793163
1396141,Haloferula_sp_BvORR071|13961413
1089549,Haloglycomyces_albus_DSM_45210|10895493
1460638,Halolactibacillus_sp_JCM_19043|14606383
1783518,Halomonadaceae_bacterium_T82-2|17835183
339656,Halomonas_smyrnensis_AAD6|3396564
1666906,Halomonas_sp_HL-93|16669065
1446475,Halomonas_zincidurans_B6|14464753
926692,Halonatronum_saccharophilum_DSM_13868|9266923
1033810,Haloplasma_contractile_SSD-17B|10338104
1354791,Halorhodospira_halochloris_str_A|13547913
349124,Halorhodospira_halophila_SL1|3491248
1403347,Halotalea_alkalilenta_DSM_17697|14033473
376489,Halotalea_alkalilenta_strain_IHB_B_13600|3764893
65093,Halothece_sp_PCC_7418|650933
1100069,Halothermobacillus_malaysiensis|11000693
373903,Halothermothrix_orenii_H_168|3739035
1671624,Halothermothrix_sp_DTU029|16716243
555778,Halothiobacillus_neapolitanus_c2|5557785
1766620,Halothiobacillus_sp_XI15|17666203
1235990,Halyomorpha_halys_symbiont|12359903
1121946,Hamadaea_tsunoensis_DSM_44101|11219463
1704290,Hapalosiphon_sp_MRB220|17042903
521392,Helcobacillus_massiliensis|5213923
883114,Helcococcus_kunzii_ATCC_51366|8831143
1121947,Helcococcus_sueciensis_DSM_17243|11219473
382638,Helicobacter_acinonychis_str_Sheeba|38263814
1578720,Helicobacter_ailurogastricus|15787209
985081,Helicobacter_pylori_2017|9850813
498761,Heliobacterium_modesticaldum_Ice1|4987614
1121948,Hellea_balneolensis_DSM_19091|11219483
1121949,Henriciella_marina_DSM_19595|11219493
1262470,Herbaspirillum_hiltneri_N3|12624704
1175306,Herbaspirillum_sp_GW103|11753063
709839,Herbaspirillum_sp_TSA66|7098393
1220584,Herbiconiux_solani_NBRC_106740|12205843
1500280,Herbiconiux_sp_YR403|15002803
28444,Herbidospora_cretacea_strain_NBRC_15474|284444
295585,Herbidospora_daliensis_strain_NBRC_106372|2955853
204773,Herminiimonas_arsenicoxydans|2047736
316274,Herpetosiphon_aurantiacus_DSM_785|3162747
70996,Herpetosiphon_geysericola_strain_DSM_7119|709964
944480,Hippea_alviniae_EP5-r|9444803
760142,Hippea_maritima_DSM_10411|7601423
944481,Hippea_sp_KM1|9444813
582402,Hirschia_baltica_ATCC_49814|5824025
551275,Hirschia_maritima_DSM_19733|5512753
411684,Hoeflea_phototrophica_DFL-43|4116843
1116369,Hoeflea_sp_108|11163693
1620421,Hoeflea_sp_IMCC20628|16204213
545696,Holdemania_filiformis_DSM_12042|5456965
1211819,Holdemania_sp_AP2|12118193
903818,Holophaga_foetida_DSM_6591|9038183
1427503,Holospora_elegans_E1|14275035
1399147,Holospora_obtusa_F1|13991474
616997,Hoyosella_altamirensis_strain_NBRC_109631|6169973
1121952,Humibacter_albus_DSM_18994|11219523
154046,Hungatella_hathewayi|1540463
154046,Hungatella_hathewayi|1540464
394096,Hyalangium_minutum_strain_DSM_14724|3940963
1172194,Hydrocarboniphaga_effusa_AP103|11721944
1484,Hydrogenibacillus_schlegelii_strain_MA_48|148411
392423,Hydrogenivirga_sp_128-5-R1-1|3924237
608538,Hydrogenobacter_thermophilus_TK-6|6085383
547146,Hydrogenobaculum_sp_SN|5471464
1763535,Hydrogenophaga_sp_LPB0072|17635353
1736490,Hydrogenophaga_sp_Root209|17364903
1123513,Hydrogenovibrio_marinus_DSM_11271|11235133
714549,Hydrotalea_flava_strain_CCUG_51397|7145495
887062,Hylemonella_gracilis_ATCC_19624|8870623
1458275,Hylemonella_gracilis_str_Niagara_R|14582753
1385664,Hymenobacter_sp_DG25B|13856643
1411621,Hymenobacter_sp_DG5B|14116215
1484118,Hymenobacter_sp_PAMC26628|14841183
1112272,Hyphomicrobium_sp_802|11122723
717785,Hyphomicrobium_sp_MC1|823
1267005,Hyphomicrobium_zavarzinii_ATCC_27496|12670053
1690484,Hyphomonadaceae_bacterium_UKL13-1|16904844
1280949,Hyphomonas_adhaerens_MHS-3|12809493
228405,Hyphomonas_neptunium_ATCC_15444|2284059
1207058,Hyphomonas_sp_L-53-1-40|12070584
1280941,Hyphomonas_sp_T16B2|12809413
1547922,Ideonella_sp_201-F6|15479223
137716,Ideonella_sp_B508-1|1377163
1321370,Idiomarina_loihiensis_GSL_199|13213703
283942,Idiomarina_loihiensis_L2TR|2839426
1122124,Idiomarina_sediminum_DSM_21906|11221243
1298881,Idiomarinaceae_bacterium_HL-53|12988815
1111732,Ignatzschineria_larvae_DSM_13226|11117323
945713,Ignavibacterium_album_JCM_16511|9457133
1313172,Ilumatobacter_coccineum_YM16-304|4670943
1313171,Ilumatobacter_nonamiense_YM16-303|13131713
572544,Ilyobacter_polytropus_DSM_2926|5725443
946077,Imtechella_halotolerans_K1|9460773
1189612,Indibacter_alkaliphilus_LW1|11896123
261299,Intestinibacter_bartlettii|2612994
1297617,Intestinimonas_butyriciproducens_strain_af211|12976174
1673721,Intestinimonas_sp_GD2|16737213
1380370,Intrasporangiaceae_bacterium_URHB0013|13803704
710696,Intrasporangium_calvum_DSM_43043|7106963
584657,Intrasporangium_sp_Q5-1|5846573
1300344,Isoptericola_dokdonensis_DS-3|13003443
139208,Isoptericola_variabilis_strain_871_IVAR|1392085
575540,Isosphaera_pallida_ATCC_43644|5755403
262209,Janibacter_melonis_strain_CD11-4|2622094
313589,Janibacter_sp_HTCC2649|3135895
1736393,Janibacter_sp_Soil728|17363933
420998,Jannaschia_donghaensis_strain_CECT_7802|4209984
282197,Jannaschia_rubra_strain_CECT_5088|2821974
1236179,Janthinobacterium_sp_B9-8|12361793
1198452,Janthinobacterium_sp_HH01|11984524
1649647,Janthinobacterium_sp_KBS0711|16496475
504487,Jejuia_pallidilutea_JCM_19301|5044873
504487,Jejuia_pallidilutea_JCM_19302|5044874
708126,Jeotgalibaca_dankookensis_strain_CL-AS1|7081266
708126,Jeotgalibaca_dankookensis_strain_KCCM_90229|7081265
86667,Jeotgalibacillus_marinus_strain_DSM_1297|866673
889306,Jeotgalibacillus_soli_Cunha_et_al_2012_P9|8893063
1508404,Jeotgalibacillus_sp_D5|15084043
1122128,Jeotgalicoccus_marinus_DSM_19772|11221283
1122129,Jeotgalicoccus_psychrophilus_DSM_19085|11221293
1461582,Jeotgalicoccus_sp_13MG44_air|14615823
679200,Johnsonella_ignava_ATCC_51276|6792003
471856,Jonesia_denitrificans_DSM_20603|4718565
1122130,Jonesia_quinghaiensis_DSM_15701|11221303
885272,Jonquetella_anthropi_DSM_22815|8852723
645512,Jonquetella_anthropi_E3_33_E1|6455123
1111126,Jonquetella_sp_BV3C21|11111263
926559,Joostella_marina_DSM_19592|9265593
1122131,Kaistia_adipata_DSM_17808|11221313
1122132,Kaistia_granuli_DSM_23481|11221323
1686287,Kallipyga_sp_GM4|16862873
1410658,Kandleria_vitulina_MC3001|14106583
1410659,Kandleria_vitulina_WCE2011|14106593
1122134,Kangiella_aquimarina_DSM_16071|11221344
523791,Kangiella_koreensis_DSM_16069|5237915
1144748,Kangiella_sediminilitoris_strain_KCTC_23892|11447483
206506,Kerstersia_gyiorum_strain_CG1|2065063
759362,Ketogulonicigenium_vulgare_WSH-001|7593625
92945,Ketogulonicigenium_vulgare_strain_Hbe602|929457
860235,Kibdelosporangium_phytohabitans_strain_KLBMP1111|8602353
1549748,Kiloniella_sp_P1-1|15497488
1489064,Kiloniella_spongiae_strain_MEBiC09566|14890644
266940,Kineococcus_radiotolerans_SRS30216|26694011
1306174,Kineosporia_aurantiaca_JCM_3230|13061744
888741,Kingella_denitrificans_ATCC_33394|8887413
1305784,Kingella_kingae_KK3|13057843
1572751,Kirrobacter_mercurialis_Coronado|15727513
1444769,Kitasatospora_sp_MBT66|14447694
1134687,Klebsiella_michiganensis_strain_RC10|11346874
1134687,Klebsiella_michiganensis_strain_SA2|11346873
573,Klebsiella_pneumoniae_strain_F1-9-ERG2|5735724
580,Kluyvera_cryocrescens_strain_L2|5807
61648,Kluyvera_intermedia_strain_CAV1151|616485
1736394,Knoellia_sp_Soil729|17363943
1385521,Knoellia_subterranea_KCTC_19937|13855213
446860,Kocuria_flava_strain_HO-9041|4468603
378753,Kocuria_rhizophila_DC2201|3787535
72000,Kocuria_rhizophila_TPW45|720004
28448,Komagataeibacter_xylinus_strain_ATCC53582|284487
391587,Kordia_algicida_OT-1|3915873
1348245,Kordia_jejudonensis_strain_SSK3-3|13482453
1620405,Kordia_sp_MCCC_1A00726|16204053
637679,Kordiimonas_lacus_strain_S3-22|6376793
1662421,Kordiimonas_sp_M41|16624213
497725,Kosakonia_oryzae_strain_KO348|4977253
1235834,Kosakonia_sacchari_SP1|12358346
1158459,Kosakonia_sacchari_strain_BO-1|11584595
1453497,Kosmotoga_arenicorallina_S304|14534973
521045,Kosmotoga_olearia_TBF_1951|5210453
1330330,Kosmotoga_pacifica_strain_SLHLJ1|13303303
153496,Kozakia_baliensis_strain_SR-745|1534967
1223526,Kribbia_dieselivorans_NBRC_106261|12235263
983548,Krokinobacter_sp_4H-3-7-5|9835483
485913,Ktedonobacter_racemifer_DSM_44963|4859133
1750719,Kurthia_sp_11kri321|17507193
1334046,Kurthia_sp_LAM0618|13340463
1122139,Kushneria_aurantia_DSM_21353|11221396
345341,Kutzneria_sp_744|3453413
562970,Kyrpidia_tusciae_DSM_2912|5629704
478801,Kytococcus_sedentarius_DSM_20547|4788015
1276,Kytococcus_sedentarius_strain_262_KSED|12765
1391654,Labilithrix_luteola_strain_DSM_27648|13916543
187304,Labrenzia_aggregata_strain_CECT_4801|1873045
311410,Labrenzia_alba_strain_CECT_5096|31141013
244592,Labrenzia_alexandrii_DFL-11|2445923
1674922,Labrenzia_sp_CP4|16749223
1737983,Labrys_sp_WJW|17379833
1341151,Laceyella_sacchari_1-1|13411513
887325,Lachnoanaerobaculum_saburreum_DSM_3986|8873253
467210,Lachnoanaerobaculum_saburreum_strain_DNF00896|4672103
140626,Lachnobacterium_bovis_strain_AE2004|1406263
66219,Lachnoclostridium_phytofermentans_strain_KNHs2131|662193
1410661,Lachnospira_multipara_LB2003|14106613
28052,Lachnospira_pectinoschiza|280523
28052,Lachnospira_pectinoschiza|280524
1392494,Lachnospiraceae_bacterium_AC2012|13924943
1392493,Lachnospiraceae_bacterium_AC2031|13924933
1410630,Lachnospiraceae_bacterium_P6A3|14106303
1526571,Lacimicrobium_alkaliphilum_strain_KCTC_32984|15265713
983544,Lacinutrix_sp_5H-3-7-4|9835443
1249999,Lacinutrix_sp_Hel_I_90|12499994
1469557,Lacinutrix_sp_PAMC_27137|14695573
1122143,Lacticigenium_naphtae_DSM_19658|11221433
1256222,Lactobacillus_paracasei_subsp_paracasei_Lpp46|12562223
1590,Lactobacillus_plantarum_FMNP01|159074
1291052,Lactobacillus_sharpeae_JCM_1186__DSM_20505|12910525
1122154,Lactococcus_chungangensis_CAU_28__DSM_22330|11221544
1046624,Lactococcus_lactis_subsp_lactis_IO-1|10466244
1046624,Lactococcus_lactis_subsp_lactis|1360114
1610491,Lampropedia_sp_CT6|16104913
1122157,Laribacter_hongkongensis_DSM_14985|11221573
557598,Laribacter_hongkongensis_HLHK9|5575983
1703781,Latescibacteria_bacterium_DG_63|17037813
887898,Lautropia_mirabilis_ATCC_51599|8878983
363253,Lawsonia_intracellularis_PHEMN1-00|3632535
649349,Leadbetterella_byssophila_DSM_17132|6493493
1605367,Leadbetterella_sp_JN14-9|16053673
990068,Lebetimonas_sp_JH292|9900683
1628210,Leclercia_sp_LK8|16282103
1122158,Leeia_oryzae_DSM_17879|11221583
398720,Leeuwenhoekiella_blandensis_MED217|3987204
1392488,Leeuwenhoekiella_sp_Hel_I_48|13924885
1392489,Leeuwenhoekiella_sp_MAR_2009_132|13924894
455,Legionella_jamestowniensis_strain_JA-26-G1-E2|4555
446,Legionella_pneumophila_strain_D-7631|446577
1750561,Legionella_sp_LH-SWC|17505613
1736337,Leifsonia_sp_Leaf325|17363373
1736567,Leifsonia_sp_Root60|17365673
1575,Leifsonia_xyli_strain_SE134|15755
1396826,Leisingera_aquaemixtae_strain_CECT_8399|13968263
999611,Leisingera_aquimarina_DSM_24565|9996113
999552,Leisingera_methylohalidivorans_DSM_14336|9995526
1439331,Lelliottia_amnigena_CHS_78|14393313
1219085,Lelliottia_amnigena_NBRC_105700|12190853
61646,Lelliottia_amnigena_strain_ZB04|616463
1472767,Lentibacillus_amyloliquefaciens_strain_LAM0015|14727673
558169,Lentibacillus_sp_Grbi|5581693
229920,Leptolinea_tardivitalis_strain_YMTK-2|2299204
229920,Leptolinea_tardivitalis_strain_YMTK-2|2299205
1552121,Leptolyngbya_sp_NIES-2104|15521213
102129,Leptolyngbya_sp_PCC_7375|1021293
111781,Leptolyngbya_sp_PCC_7376|1117813
355278,Leptospira_biflexa_serovar_Patoc_strain_Patoc_1_Ames|3552784
1193051,Leptospira_meyeri_serovar_Hardjo_str_Went_5|11930513
395495,Leptothrix_cholodnii_SP-6|3954955
523794,Leptotrichia_buccalis_C-1013-b|5237945
1785996,Leptotrichia_sp_oral_taxon_847|17859963
1122175,Leucobacter_chironomi_DSM_19883|11221754
861268,Leucobacter_sp_4J7B1|8612683
663704,Leucobacter_sp_G161|6637043
33964,Leuconostoc_citreum_strain_NRRL_B-1299|3396411
762550,Leuconostoc_gasicomitatum_LMG_18811|7625504
998674,Leucothrix_mucor_DSM_2157|9986743
229921,Levilinea_saccharolytica_strain_KIBI-1|2299215
1122176,Lewinella_cohaerens_DSM_23179|11221763
1122179,Lewinella_persica_DSM_23188|11221793
1803372,Lewinella_sp_4G2|18033723
1215343,Liberibacter_crescens_BT-1|121534311
1273132,Liberibacter_crescens_strain_BT-0|127313255
1813033,Limnobacter_sp_CACIAM_66H1|18130333
1555112,Limnochorda_pilosa_strain_HC45|15551123
1678129,Limnohabitans_sp_103DPR2|16781293
1100705,Limnohabitans_sp_2KL-27|11007055
1100719,Limnohabitans_sp_Rim11|11007197
1639,Listeria_monocytogenes_BHU2|1639537
1639,Listeria_monocytogenes_strain_N1-011A|1639759
1639,Listeria_monocytogenes_strain_NRRL_B-57603|1639997
1265817,Listeriaceae_bacterium_FSL_S10-1187|12658175
1265816,Listeriaceae_bacterium_FSL_S10-1204|12658165
882944,Listonella_anguillarum_M3|8829443
1122180,Loktanella_hongkongensis_DSM_17492|11221806
1700845,Loktanella_sp_1ANDIMAR09|17008454
1225657,Loktanella_sp_3ANDIMAR09|12256573
360412,Longilinea_arvoryzae_strain_KOME-1|3604123
1122182,Longispora_albida_DSM_44784|11221823
1082705,Lonsdalea_quercina_subsp_quercina_strain_ATCC_29281|10827059
1082705,Lonsdalea_quercina_subsp_quercina_strain_NCCB_100490|108270511
242606,Luteibacter_rhizovicinus_strain_L214|2426063
1500891,Luteibacter_sp_9133|15008913
345309,Luteibacter_yeojuensis_strain_SU11|3453094
1247514,Luteimonas_abyssi_strain_XH031|12475143
1122183,Luteimonas_mephitis_DSM_12574|11221833
935863,Luteimonas_sp_J29|9358633
571913,Luteipulveratus_mongoliensis_strain_MN07-A0370|5719136
1622118,Lutibacter_sp_LP1|16221183
1348334,Lyngbya_aestuarii_BL_J|13483343
1574623,Lyngbya_confervoides_BDU141951|15746233
313612,Lyngbya_sp_PCC_8106|3136123
28031,Lysinibacillus_fusiformis_strain_RB-21|280314
1704289,Lysinibacillus_sp_FJAT-14745|17042893
1421,Lysinibacillus_sphaericus_strain_III37|142139
262324,Lysobacter_gummosus_strain_3211|2623245
1736612,Lysobacter_sp_Root96|17366123
1298861,Lysobacter_sp_URHA0019|12988613
